timestamp,load_MW,reading_count,outlier_in_hr,low_coverage
2023-04-05 04:00:00+05:30,3648.7166666666667,12,False,False
2023-04-05 05:00:00+05:30,3754.7941666666666,12,False,False
2023-04-05 06:00:00+05:30,4032.4991666666665,12,False,False
2023-04-05 07:00:00+05:30,4658.741666666667,12,False,False
2023-04-05 08:00:00+05:30,5353.944166666667,12,False,False
2023-04-05 09:00:00+05:30,5637.555,12,False,False
2023-04-05 10:00:00+05:30,5344.19,12,False,False
2023-04-05 11:00:00+05:30,4689.0216666666665,12,False,False
2023-04-05 12:00:00+05:30,4075.959166666667,12,False,False
2023-04-05 13:00:00+05:30,3790.2608333333333,12,False,False
2023-04-05 14:00:00+05:30,3674.7191666666663,12,False,False
2023-04-05 15:00:00+05:30,3898.9066666666663,12,False,False
2023-04-05 16:00:00+05:30,4240.4375,12,False,False
2023-04-05 17:00:00+05:30,4934.574166666666,12,False,False
2023-04-05 18:00:00+05:30,5773.62625,12,False,False
2023-04-05 19:00:00+05:30,6420.963333333333,12,False,False
2023-04-05 20:00:00+05:30,6500.634166666667,12,False,False
2023-04-05 21:00:00+05:30,5922.7275,12,False,False
2023-04-05 22:00:00+05:30,4970.6675000000005,12,False,False
2023-04-05 23:00:00+05:30,4262.551666666667,12,False,False
2023-04-06 00:00:00+05:30,3654.4249999999997,12,False,False
2023-04-06 01:00:00+05:30,3625.9891666666667,12,False,False
2023-04-06 02:00:00+05:30,3615.6766666666663,12,False,False
2023-04-06 03:00:00+05:30,3640.9216666666666,12,False,False
2023-04-06 04:00:00+05:30,3606.2775,12,False,False
2023-04-06 05:00:00+05:30,3782.8391666666666,12,False,False
2023-04-06 06:00:00+05:30,4085.888333333334,12,False,False
2023-04-06 07:00:00+05:30,4707.162499999999,12,False,False
2023-04-06 08:00:00+05:30,5332.6075,12,False,False
2023-04-06 09:00:00+05:30,5675.840833333333,12,False,False
2023-04-06 10:00:00+05:30,5385.08,12,False,False
2023-04-06 11:00:00+05:30,4726.591666666666,12,False,False
2023-04-06 12:00:00+05:30,4114.613333333334,12,False,False
2023-04-06 13:00:00+05:30,3844.2425000000003,12,False,False
2023-04-06 14:00:00+05:30,3705.6941666666667,12,False,False
2023-04-06 15:00:00+05:30,3874.77,12,False,False
2023-04-06 16:00:00+05:30,4236.3675,12,False,False
2023-04-06 17:00:00+05:30,4916.359166666666,12,False,False
2023-04-06 18:00:00+05:30,5827.554166666666,12,False,False
2023-04-06 19:00:00+05:30,6487.053333333333,12,False,False
2023-04-06 20:00:00+05:30,6484.29,12,False,False
2023-04-06 21:00:00+05:30,5912.020833333333,12,False,False
2023-04-06 22:00:00+05:30,5019.155833333333,12,False,False
2023-04-06 23:00:00+05:30,4306.854166666667,12,False,False
2023-04-07 00:00:00+05:30,3614.6558333333337,12,False,False
2023-04-07 01:00:00+05:30,3624.0333333333333,12,False,False
2023-04-07 02:00:00+05:30,3676.0699999999997,12,False,False
2023-04-07 03:00:00+05:30,3646.9774999999995,12,False,False
2023-04-07 04:00:00+05:30,3687.1258333333335,12,False,False
2023-04-07 05:00:00+05:30,3783.2983333333336,12,False,False
2023-04-07 06:00:00+05:30,4088.2999999999997,12,False,False
2023-04-07 07:00:00+05:30,4705.1075,12,False,False
2023-04-07 08:00:00+05:30,5369.631666666667,12,False,False
2023-04-07 09:00:00+05:30,5712.264166666667,12,False,False
2023-04-07 10:00:00+05:30,5417.738333333334,12,False,False
2023-04-07 11:00:00+05:30,4755.585,12,False,False
2023-04-07 12:00:00+05:30,4108.944166666667,12,False,False
2023-04-07 13:00:00+05:30,3805.06,12,False,False
2023-04-07 14:00:00+05:30,3732.896666666667,12,False,False
2023-04-07 15:00:00+05:30,3919.7925,12,False,False
2023-04-07 16:00:00+05:30,4273.054166666667,12,False,False
2023-04-07 17:00:00+05:30,5017.63,12,False,False
2023-04-07 18:00:00+05:30,5839.212500000001,12,False,False
2023-04-07 19:00:00+05:30,6514.110833333333,12,False,False
2023-04-07 20:00:00+05:30,6562.6575,12,False,False
2023-04-07 21:00:00+05:30,5917.697499999999,12,False,False
2023-04-07 22:00:00+05:30,5119.054166666667,12,False,False
2023-04-07 23:00:00+05:30,4322.815,12,False,False
2023-04-08 00:00:00+05:30,3002.9950000000003,12,False,False
2023-04-08 01:00:00+05:30,2998.39125,12,False,False
2023-04-08 02:00:00+05:30,3000.465,12,False,False
2023-04-08 03:00:00+05:30,3005.441666666667,12,False,False
2023-04-08 04:00:00+05:30,3019.3925,12,False,False
2023-04-08 05:00:00+05:30,3096.4283333333333,12,False,False
2023-04-08 06:00:00+05:30,3362.536666666667,12,False,False
2023-04-08 07:00:00+05:30,3864.375,12,False,False
2023-04-08 08:00:00+05:30,4422.5675,12,False,False
2023-04-08 09:00:00+05:30,4771.165,12,False,False
2023-04-08 10:00:00+05:30,4528.754166666667,12,False,False
2023-04-08 11:00:00+05:30,3900.138333333333,12,False,False
2023-04-08 12:00:00+05:30,3462.8758333333335,12,False,False
2023-04-08 13:00:00+05:30,3132.8216666666667,12,False,False
2023-04-08 14:00:00+05:30,3130.7033333333334,12,False,False
2023-04-08 15:00:00+05:30,3223.120833333333,12,False,False
2023-04-08 16:00:00+05:30,3506.7058333333334,12,False,False
2023-04-08 17:00:00+05:30,4089.7999999999997,12,False,False
2023-04-08 18:00:00+05:30,4829.051666666667,12,False,False
2023-04-08 19:00:00+05:30,5359.9574999999995,12,False,False
2023-04-08 20:00:00+05:30,5383.585,12,False,False
2023-04-08 21:00:00+05:30,4875.930833333333,12,False,False
2023-04-08 22:00:00+05:30,4228.998333333333,12,False,False
2023-04-08 23:00:00+05:30,3599.94,12,False,False
2023-04-09 00:00:00+05:30,3073.4166666666665,12,False,False
2023-04-09 01:00:00+05:30,3078.6883333333335,12,False,False
2023-04-09 02:00:00+05:30,3055.191666666667,12,False,False
2023-04-09 03:00:00+05:30,3074.8250000000003,12,False,False
2023-04-09 04:00:00+05:30,3106.3741666666665,12,False,False
2023-04-09 05:00:00+05:30,3177.3591666666666,12,False,False
2023-04-09 06:00:00+05:30,3430.3716666666664,12,False,False
2023-04-09 07:00:00+05:30,3857.1924999999997,12,False,False
2023-04-09 08:00:00+05:30,4457.5475,12,False,False
2023-04-09 09:00:00+05:30,4769.845,12,False,False
2023-04-09 10:00:00+05:30,4547.302500000001,12,False,False
2023-04-09 11:00:00+05:30,3945.6416666666664,12,False,False
2023-04-09 12:00:00+05:30,3466.4466666666667,12,False,False
2023-04-09 13:00:00+05:30,3155.0791666666664,12,False,False
2023-04-09 14:00:00+05:30,3083.9675,12,False,False
2023-04-09 15:00:00+05:30,3252.584166666667,12,False,False
2023-04-09 16:00:00+05:30,3594.0783333333334,12,False,False
2023-04-09 17:00:00+05:30,4172.684166666667,12,False,False
2023-04-09 18:00:00+05:30,4888.554999999999,12,False,False
2023-04-09 19:00:00+05:30,5403.1033333333335,12,False,False
2023-04-09 20:00:00+05:30,5432.75,12,False,False
2023-04-09 21:00:00+05:30,4990.5775,12,False,False
2023-04-09 22:00:00+05:30,4242.864166666667,12,False,False
2023-04-09 23:00:00+05:30,3625.1583333333333,12,False,False
2023-04-10 00:00:00+05:30,3720.6516666666666,12,False,False
2023-04-10 01:00:00+05:30,3703.289583333333,12,False,False
2023-04-10 02:00:00+05:30,3726.5933333333337,12,False,False
2023-04-10 03:00:00+05:30,3695.6841666666664,12,False,False
2023-04-10 04:00:00+05:30,3837.07875,12,False,False
2023-04-10 05:00:00+05:30,3830.5975,12,False,False
2023-04-10 06:00:00+05:30,4168.9475,12,False,False
2023-04-10 07:00:00+05:30,4774.445000000001,12,False,False
2023-04-10 08:00:00+05:30,5446.320833333333,12,False,False
2023-04-10 09:00:00+05:30,5843.326666666667,12,False,False
2023-04-10 10:00:00+05:30,5528.725833333333,12,False,False
2023-04-10 11:00:00+05:30,4825.185833333333,12,False,False
2023-04-10 12:00:00+05:30,4265.595833333334,12,False,False
2023-04-10 13:00:00+05:30,3906.3595833333334,12,False,False
2023-04-10 14:00:00+05:30,3820.715,12,False,False
2023-04-10 15:00:00+05:30,4039.9966666666664,12,False,False
2023-04-10 16:00:00+05:30,4362.326666666667,12,False,False
2023-04-10 17:00:00+05:30,5074.921666666666,12,False,False
2023-04-10 18:00:00+05:30,5947.720833333333,12,False,False
2023-04-10 19:00:00+05:30,6661.046666666666,12,False,False
2023-04-10 20:00:00+05:30,6609.253333333333,12,False,False
2023-04-10 21:00:00+05:30,6039.5391666666665,12,False,False
2023-04-10 22:00:00+05:30,5166.808333333333,12,False,False
2023-04-10 23:00:00+05:30,4376.4366666666665,12,False,False
2023-04-11 00:00:00+05:30,3721.765,12,False,False
2023-04-11 01:00:00+05:30,3708.8025,12,False,False
2023-04-11 02:00:00+05:30,3791.7141666666666,12,False,False
2023-04-11 03:00:00+05:30,3712.1058333333335,12,False,False
2023-04-11 04:00:00+05:30,3778.2166666666667,12,False,False
2023-04-11 05:00:00+05:30,3892.1866666666665,12,False,False
2023-04-11 06:00:00+05:30,4163.190833333333,12,False,False
2023-04-11 07:00:00+05:30,4770.32,12,False,False
2023-04-11 08:00:00+05:30,5519.775000000001,12,False,False
2023-04-11 09:00:00+05:30,5892.739166666666,12,False,False
2023-04-11 10:00:00+05:30,5628.830833333333,12,False,False
2023-04-11 11:00:00+05:30,4864.7266666666665,12,False,False
2023-04-11 12:00:00+05:30,4243.100833333333,12,False,False
2023-04-11 13:00:00+05:30,3876.1883333333335,12,False,False
2023-04-11 14:00:00+05:30,3812.495833333333,12,False,False
2023-04-11 15:00:00+05:30,4063.653333333333,12,False,False
2023-04-11 16:00:00+05:30,4394.839166666667,12,False,False
2023-04-11 17:00:00+05:30,5121.919166666667,12,False,False
2023-04-11 18:00:00+05:30,6017.604166666667,12,False,False
2023-04-11 19:00:00+05:30,6608.75,12,False,False
2023-04-11 20:00:00+05:30,6705.195833333334,12,False,False
2023-04-11 21:00:00+05:30,6064.996666666667,12,False,False
2023-04-11 22:00:00+05:30,5184.794166666667,12,False,False
2023-04-11 23:00:00+05:30,4461.770833333333,12,False,False
2023-04-12 00:00:00+05:30,3782.2258333333334,12,False,False
2023-04-12 01:00:00+05:30,3730.6275,12,False,False
2023-04-12 02:00:00+05:30,3781.3841666666667,12,False,False
2023-04-12 03:00:00+05:30,3816.975,12,False,False
2023-04-12 04:00:00+05:30,3801.1941666666667,12,False,False
2023-04-12 05:00:00+05:30,3905.9449999999997,12,False,False
2023-04-12 06:00:00+05:30,4234.921666666666,12,False,False
2023-04-12 07:00:00+05:30,4855.5858333333335,12,False,False
2023-04-12 08:00:00+05:30,5513.448333333334,12,False,False
2023-04-12 09:00:00+05:30,5893.465833333333,12,False,False
2023-04-12 10:00:00+05:30,5568.113333333334,12,False,False
2023-04-12 11:00:00+05:30,4986.6875,12,False,False
2023-04-12 12:00:00+05:30,4272.6258333333335,12,False,False
2023-04-12 13:00:00+05:30,3913.0400000000004,12,False,False
2023-04-12 14:00:00+05:30,3859.0316666666663,12,False,False
2023-04-12 15:00:00+05:30,3977.349166666667,12,False,False
2023-04-12 16:00:00+05:30,4369.0075,12,False,False
2023-04-12 17:00:00+05:30,5100.281666666667,12,False,False
2023-04-12 18:00:00+05:30,5976.7266666666665,12,False,False
2023-04-12 19:00:00+05:30,6694.589166666668,12,False,False
2023-04-12 20:00:00+05:30,6719.240833333333,12,False,False
2023-04-12 21:00:00+05:30,6148.475833333334,12,False,False
2023-04-12 22:00:00+05:30,5223.719166666667,12,False,False
2023-04-12 23:00:00+05:30,4462.3675,12,False,False
2023-04-13 00:00:00+05:30,3757.91,12,False,False
2023-04-13 01:00:00+05:30,3810.7141666666666,12,False,False
2023-04-13 02:00:00+05:30,3792.8658333333333,12,False,False
2023-04-13 03:00:00+05:30,3830.3125,12,False,False
2023-04-13 04:00:00+05:30,3791.3575,12,False,False
2023-04-13 05:00:00+05:30,3950.8974999999996,12,False,False
2023-04-13 06:00:00+05:30,4289.919166666667,12,False,False
2023-04-13 07:00:00+05:30,4847.650833333333,12,False,False
2023-04-13 08:00:00+05:30,5544.697499999999,12,False,False
2023-04-13 09:00:00+05:30,5958.82,12,False,False
2023-04-13 10:00:00+05:30,5642.800833333334,12,False,False
2023-04-13 11:00:00+05:30,4968.485,12,False,False
2023-04-13 12:00:00+05:30,4307.368333333333,12,False,False
2023-04-13 13:00:00+05:30,3984.2275000000004,12,False,False
2023-04-13 14:00:00+05:30,3976.9275,12,False,False
2023-04-13 15:00:00+05:30,4036.769166666667,12,False,False
2023-04-13 16:00:00+05:30,4481.744166666666,12,False,False
2023-04-13 17:00:00+05:30,5152.860833333333,12,False,False
2023-04-13 18:00:00+05:30,6032.429166666666,12,False,False
2023-04-13 19:00:00+05:30,6761.029166666667,12,False,False
2023-04-13 20:00:00+05:30,6712.951666666667,12,False,False
2023-04-13 21:00:00+05:30,6136.764166666667,12,False,False
2023-04-13 22:00:00+05:30,5287.065,12,False,False
2023-04-13 23:00:00+05:30,4494.356666666667,12,False,False
2023-04-14 00:00:00+05:30,3806.6158333333333,12,False,False
2023-04-14 01:00:00+05:30,3770.138333333334,12,False,False
2023-04-14 02:00:00+05:30,3776.0074999999997,12,False,False
2023-04-14 03:00:00+05:30,3829.9300000000003,12,False,False
2023-04-14 04:00:00+05:30,3791.4208333333336,12,False,False
2023-04-14 05:00:00+05:30,3941.7925,12,False,False
2023-04-14 06:00:00+05:30,4275.136666666666,12,False,False
2023-04-14 07:00:00+05:30,4922.1641666666665,12,False,False
2023-04-14 08:00:00+05:30,5640.244166666666,12,False,False
2023-04-14 09:00:00+05:30,5903.733333333334,12,False,False
2023-04-14 10:00:00+05:30,5637.3516666666665,12,False,False
2023-04-14 11:00:00+05:30,4926.543333333333,12,False,False
2023-04-14 12:00:00+05:30,4215.826666666667,12,False,False
2023-04-14 13:00:00+05:30,4013.1458333333335,12,False,False
2023-04-14 14:00:00+05:30,3868.5266666666666,12,False,False
2023-04-14 15:00:00+05:30,4065.700833333334,12,False,False
2023-04-14 16:00:00+05:30,4506.866666666667,12,False,False
2023-04-14 17:00:00+05:30,5188.983333333334,12,False,False
2023-04-14 18:00:00+05:30,6129.845,12,False,False
2023-04-14 19:00:00+05:30,6800.8175,12,False,False
2023-04-14 20:00:00+05:30,6773.611666666667,12,False,False
2023-04-14 21:00:00+05:30,6227.330000000001,12,False,False
2023-04-14 22:00:00+05:30,5314.4875,12,False,False
2023-04-14 23:00:00+05:30,4460.4675,12,False,False
2023-04-15 00:00:00+05:30,3165.834166666667,12,False,False
2023-04-15 01:00:00+05:30,3123.1216666666664,12,False,False
2023-04-15 02:00:00+05:30,3142.1808333333333,12,False,False
2023-04-15 03:00:00+05:30,3067.8866666666668,12,False,False
2023-04-15 04:00:00+05:30,3173.0091666666667,12,False,False
2023-04-15 05:00:00+05:30,3258.6649999999995,12,False,False
2023-04-15 06:00:00+05:30,3569.4283333333333,12,False,False
2023-04-15 07:00:00+05:30,4021.728333333333,12,False,False
2023-04-15 08:00:00+05:30,4645.464166666667,12,False,False
2023-04-15 09:00:00+05:30,4914.745,12,False,False
2023-04-15 10:00:00+05:30,4650.0725,12,False,False
2023-04-15 11:00:00+05:30,4061.980833333333,12,False,False
2023-04-15 12:00:00+05:30,3553.379166666667,12,False,False
2023-04-15 13:00:00+05:30,3360.4441666666667,12,False,False
2023-04-15 14:00:00+05:30,3262.0791666666664,12,False,False
2023-04-15 15:00:00+05:30,3442.35,12,False,False
2023-04-15 16:00:00+05:30,3801.4375,12,False,False
2023-04-15 17:00:00+05:30,4265.47,12,False,False
2023-04-15 18:00:00+05:30,5087.345833333334,12,False,False
2023-04-15 19:00:00+05:30,5589.029166666667,12,False,False
2023-04-15 20:00:00+05:30,5610.355,12,False,False
2023-04-15 21:00:00+05:30,5081.405,12,False,False
2023-04-15 22:00:00+05:30,4366.118333333333,12,False,False
2023-04-15 23:00:00+05:30,3729.2675,12,False,False
2023-04-16 00:00:00+05:30,3227.6120833333334,12,False,False
2023-04-16 01:00:00+05:30,3182.215833333333,12,False,False
2023-04-16 02:00:00+05:30,3104.2225,12,False,False
2023-04-16 03:00:00+05:30,3173.251666666667,12,False,False
2023-04-16 04:00:00+05:30,3187.0183333333334,12,False,False
2023-04-16 05:00:00+05:30,3305.353333333333,12,False,False
2023-04-16 06:00:00+05:30,3517.3541666666665,12,False,False
2023-04-16 07:00:00+05:30,4082.129166666667,12,False,False
2023-04-16 08:00:00+05:30,4672.818333333334,12,False,False
2023-04-16 09:00:00+05:30,4931.86,12,False,False
2023-04-16 10:00:00+05:30,4675.524583333333,12,False,False
2023-04-16 11:00:00+05:30,4172.5925,12,False,False
2023-04-16 12:00:00+05:30,3632.933333333333,12,False,False
2023-04-16 13:00:00+05:30,3350.8675000000003,12,False,False
2023-04-16 14:00:00+05:30,3206.7999999999997,12,False,False
2023-04-16 15:00:00+05:30,3412.5308333333337,12,False,False
2023-04-16 16:00:00+05:30,3742.1416666666664,12,False,False
2023-04-16 17:00:00+05:30,4323.870833333333,12,False,False
2023-04-16 18:00:00+05:30,5083.095833333334,12,False,False
2023-04-16 19:00:00+05:30,5670.465833333333,12,False,False
2023-04-16 20:00:00+05:30,5678.249166666667,12,False,False
2023-04-16 21:00:00+05:30,5177.269166666667,12,False,False
2023-04-16 22:00:00+05:30,4425.8775,12,False,False
2023-04-16 23:00:00+05:30,3830.477083333333,12,False,False
2023-04-17 00:00:00+05:30,3896.5483333333336,12,False,False
2023-04-17 01:00:00+05:30,3829.6375000000003,12,False,False
2023-04-17 02:00:00+05:30,3833.1825000000003,12,False,False
2023-04-17 03:00:00+05:30,3905.4445833333334,12,False,False
2023-04-17 04:00:00+05:30,3901.199583333333,12,False,False
2023-04-17 05:00:00+05:30,4054.1708333333336,12,False,False
2023-04-17 06:00:00+05:30,4303.9591666666665,12,False,False
2023-04-17 07:00:00+05:30,4994.649166666667,12,False,False
2023-04-17 08:00:00+05:30,5692.546666666666,12,False,False
2023-04-17 09:00:00+05:30,6058.6016666666665,12,False,False
2023-04-17 10:00:00+05:30,5772.94,12,False,False
2023-04-17 11:00:00+05:30,5022.793333333334,12,False,False
2023-04-17 12:00:00+05:30,4476.3516666666665,12,False,False
2023-04-17 13:00:00+05:30,4107.505833333334,12,False,False
2023-04-17 14:00:00+05:30,3977.5641666666666,12,False,False
2023-04-17 15:00:00+05:30,4162.786666666667,12,False,False
2023-04-17 16:00:00+05:30,4532.837500000001,12,False,False
2023-04-17 17:00:00+05:30,5286.756666666667,12,False,False
2023-04-17 18:00:00+05:30,6158.2733333333335,12,False,False
2023-04-17 19:00:00+05:30,6855.268333333333,12,False,False
2023-04-17 20:00:00+05:30,6853.410833333332,12,False,False
2023-04-17 21:00:00+05:30,6282.078333333334,12,False,False
2023-04-17 22:00:00+05:30,5298.8625,12,False,False
2023-04-17 23:00:00+05:30,4602.299166666667,12,False,False
2023-04-18 00:00:00+05:30,3984.18,12,False,False
2023-04-18 01:00:00+05:30,3883.5066666666667,12,False,False
2023-04-18 02:00:00+05:30,3937.8941666666665,12,False,False
2023-04-18 03:00:00+05:30,3857.3375,12,False,False
2023-04-18 04:00:00+05:30,3997.275833333333,12,False,False
2023-04-18 05:00:00+05:30,3996.5204166666663,12,False,False
2023-04-18 06:00:00+05:30,4310.4991666666665,12,False,False
2023-04-18 07:00:00+05:30,5035.74,12,False,False
2023-04-18 08:00:00+05:30,5732.151666666668,12,False,False
2023-04-18 09:00:00+05:30,6057.590833333333,12,False,False
2023-04-18 10:00:00+05:30,5701.281666666667,12,False,False
2023-04-18 11:00:00+05:30,5127.9675,12,False,False
2023-04-18 12:00:00+05:30,4456.856666666667,12,False,False
2023-04-18 13:00:00+05:30,4057.5508333333332,12,False,False
2023-04-18 14:00:00+05:30,3998.771666666667,12,False,False
2023-04-18 15:00:00+05:30,4153.639583333334,12,False,False
2023-04-18 16:00:00+05:30,4615.486666666667,12,False,False
2023-04-18 17:00:00+05:30,5306.659166666667,12,False,False
2023-04-18 18:00:00+05:30,6261.461666666667,12,False,False
2023-04-18 19:00:00+05:30,6924.047500000001,12,False,False
2023-04-18 20:00:00+05:30,6948.624583333333,12,False,False
2023-04-18 21:00:00+05:30,6302.629166666667,12,False,False
2023-04-18 22:00:00+05:30,5382.910833333333,12,False,False
2023-04-18 23:00:00+05:30,4648.866666666667,12,False,False
2023-04-19 00:00:00+05:30,3973.9583333333335,12,False,False
2023-04-19 01:00:00+05:30,3852.84,12,False,False
2023-04-19 02:00:00+05:30,3889.7533333333336,12,False,False
2023-04-19 03:00:00+05:30,3933.5387499999997,12,False,False
2023-04-19 04:00:00+05:30,3949.7183333333337,12,False,False
2023-04-19 05:00:00+05:30,4157.766666666666,12,False,False
2023-04-19 06:00:00+05:30,4342.218333333333,12,False,False
2023-04-19 07:00:00+05:30,5029.8949999999995,12,False,False
2023-04-19 08:00:00+05:30,5731.429166666666,12,False,False
2023-04-19 09:00:00+05:30,6131.633333333334,12,False,False
2023-04-19 10:00:00+05:30,5845.866666666666,12,False,False
2023-04-19 11:00:00+05:30,5111.240833333333,12,False,False
2023-04-19 12:00:00+05:30,4544.09,12,False,False
2023-04-19 13:00:00+05:30,4079.619166666667,12,False,False
2023-04-19 14:00:00+05:30,4048.5608333333334,12,False,False
2023-04-19 15:00:00+05:30,4243.3875,12,False,False
2023-04-19 16:00:00+05:30,4648.5858333333335,12,False,False
2023-04-19 17:00:00+05:30,5389.420833333334,12,False,False
2023-04-19 18:00:00+05:30,6274.294166666667,12,False,False
2023-04-19 19:00:00+05:30,6952.730833333334,12,False,False
